canonical_smiles,pIC50,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCCOc1cc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)ccc1OC,7.3010302,13.613124055177627,13.613124055177627,0.16076430880994397,-1.3257457010582012,0.6188367514479947,17.90625,430.5080000000002,404.3000000000002,430.200490692,164,0,0.26584102249293573,-0.49286963257170757,0.49286963257170757,0.26584102249293573,1.03125,1.8125,2.46875,16.513753350263663,9.813257117391318,2.495082386639292,-2.2707450403290204,2.428260326984241,-2.4071384347357108,6.086529058845816,-0.12876804440930323,3.075580890792107,1.9117243936498975,1162.858430920349,22.71696770287794,18.408802450540072,18.408802450540072,15.506404273683241,10.466534355144827,10.466534355144827,7.58118713632145,7.58118713632145,5.558354813403456,5.558354813403456,3.8680038174088107,3.8680038174088107,-3.87,22354527.541986227,21.365402474251525,8.704858260914392,3.555065518603768,187.06260468634892,15.207393384762284,0.0,22.997503487694992,0.0,5.907179729351506,0.0,14.678425435869507,4.992404732635669,0.0,0.0,37.255572541998674,52.94009586356043,19.441359125903343,13.716679505790452,14.268263091671919,11.866734298095341,0.0,9.883888251797686,10.726072209797854,18.883484074999977,20.76435148846764,78.11789374277465,0.0,22.6259266499618,15.207393384762284,0.0,11.49902366656781,0.0,42.51497403836066,10.333462436455168,0.0,24.471461806010623,71.98339549201633,0.0,11.126902983393991,0.0,90.04,5.538925252383345,4.794537184071822,0.0,11.866734298095341,29.232808614474717,17.54772460632,4.899909730850478,32.617523735642486,55.4546737473835,4.9839785209472085,20.199798117397954,11.359278295359125,0.0,23.897497984209778,0.0,8.052901169931292,1.0847654022965179,17.048742692003703,4.360131714614853,2.5602831892969355,3.2197328856211294,0.24,32,2,7,0,1,1,1,2,1,3,1,0,6,1,7,2,7,0,0,0,0,1,5.811962507054662,4,3.5763000000000016,123.62540000000006,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CCCCOc1cc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)ccc1OC,7.3010302,13.659446369227215,13.659446369227215,0.16300948787330483,-1.3271924603174603,0.5312189332555208,17.727272727272727,444.5350000000002,416.3110000000002,444.216140756,170,0,0.26584102249293573,-0.49286963256251753,0.49286963256251753,0.26584102249293573,1.0303030303030303,1.8181818181818181,2.484848484848485,16.513783583662768,9.813250716055068,2.495134766532432,-2.270936715758503,2.42852252238034,-2.4071430300561745,6.086535863506458,-0.12876813540337256,3.0922524129775613,1.8773883267318046,1179.1643357913367,23.42407448406449,19.11590923172662,19.11590923172662,16.00640427368324,10.966534355144827,10.966534355144827,7.934740526914723,7.934740526914723,5.852121626062204,5.852121626062204,3.9824480957389543,3.9824480957389543,-3.87,36269770.69239293,22.328445972433993,9.321256096997125,4.018976232449386,193.42754680074555,15.207393384762284,0.0,22.997503487694992,0.0,5.907179729351506,0.0,14.678425435869507,4.992404732635669,0.0,0.0,43.67639416492468,52.94009586356043,19.441359125903343,13.716679505790452,14.268263091671919,11.866734298095341,0.0,9.883888251797686,10.726072209797854,25.30430569792599,20.76435148846764,78.11789374277465,0.0,22.6259266499618,15.207393384762284,0.0,11.49902366656781,0.0,42.51497403836066,10.333462436455168,0.0,30.892283428936633,71.98339549201633,0.0,11.126902983393991,0.0,90.04,5.538925252383345,4.794537184071822,0.0,11.866734298095341,29.232808614474717,23.96854622924601,4.899909730850478,32.617523735642486,48.53093654769288,11.907715720637832,20.199798117397954,11.484169876991778,0.0,23.971988602618147,0.0,8.080628037662635,1.1076769960739128,17.103762216442245,5.4458547221970255,2.6575752643215043,3.231677617026088,0.2692307692307692,33,2,7,0,1,1,1,2,1,3,1,0,6,1,7,2,8,0,0,0,0,1,6.3069443380915535,4,3.966400000000003,128.24240000000003,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1F,7.3010302,14.517332045893554,14.517332045893554,0.06759912761400888,-1.48198046579743,0.7427745538287426,18.655172413793103,390.4180000000002,371.2660000000001,390.149204068,146,0,0.26584041512935924,-0.4936873456285748,0.4936873456285748,0.26584041512935924,1.0689655172413792,1.8275862068965518,2.4482758620689653,19.14225974195495,9.814053190857186,2.494368036399169,-2.2650179621383018,2.41030026661105,-2.4075167995256286,6.085859012145146,-0.12876979863989796,2.9902883420299586,1.9425567338011214,1116.8049459266113,20.595647359318303,15.96430507071234,15.96430507071234,13.968399471222456,8.955610530636147,8.955610530636147,6.71641228434869,6.71641228434869,5.084833464317618,5.084833464317618,3.5328653491480204,3.5328653491480204,-3.7399999999999998,4943855.677031498,18.615325060140673,7.013538528554354,2.911117091716861,167.0197685165784,10.470530430962235,0.0,23.065212495456983,0.0,5.907179729351506,0.0,14.678425435869507,9.382819780310488,0.0,0.0,30.33183534230805,46.519274240634424,19.441359125903343,7.109797541277533,13.92181518554669,11.866734298095341,0.0,9.883888251797686,10.726072209797854,5.538925252383345,14.157469523954724,83.93511458382054,0.0,16.876414816677897,10.470530430962235,4.39041504767482,5.749511833283905,0.0,35.90809207384775,10.333462436455168,5.817220841045895,11.126902983393991,71.98339549201631,0.0,11.126902983393991,0.0,80.81,11.35614609342924,9.184952231746642,0.0,17.616246131379246,11.126902983393991,11.126902983393991,24.14244140905123,31.574093262826565,30.33183534230805,9.976383253582878,10.470530430962235,19.52681322255314,0.0,23.243020487065053,0.0,7.213760129185589,-0.7837160056987784,15.524218219350796,3.4250827052841184,0.0,2.9341545755934146,0.13636363636363635,29,2,6,0,1,1,1,2,1,3,1,0,5,1,7,2,4,0,0,0,0,1,4.502044811408966,4,2.9266000000000005,107.79740000000004,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CN1C(=O)C(c2ccncc2)(c2cccc(-c3cccc(F)c3)c2)N=C1N,7.3010302,13.653066830197286,13.653066830197286,0.14626931636852314,-1.2865988756613755,0.7805976117238087,19.25925925925926,360.3920000000001,343.25600000000003,360.13863938400004,134,0,0.26584050997268527,-0.3694042244895204,0.3694042244895204,0.26584050997268527,0.9629629629629629,1.6296296296296295,2.259259259259259,19.142145399112415,9.81924194379339,2.490451280702467,-2.2598280196973723,2.3976850669624468,-2.4068231242475244,6.08538272653548,-0.12876616509065067,2.9361251194703026,1.9321078281045656,1050.8119616295824,19.018297090128673,14.633407049438103,14.633407049438103,13.019711066238711,8.426571428273684,8.426571428273684,6.3716227155336504,6.3716227155336504,4.776440378622377,4.776440378622377,3.369073963867243,3.369073963867243,-3.5399999999999987,1961296.3463047284,16.90315725786409,6.318550055479144,2.659323681040566,155.54128117267496,5.733667477162185,5.817220841045895,11.49847982112718,0.0,5.907179729351506,0.0,14.678425435869507,9.382819780310488,0.0,0.0,30.33183534230805,52.58564130909603,19.441359125903343,0.0,9.184952231746642,11.866734298095341,0.0,9.883888251797686,10.726072209797854,5.538925252383345,7.04767198267719,90.00148165228217,0.0,11.126902983393991,5.733667477162185,4.39041504767482,0.0,0.0,28.798294532570218,10.333462436455168,5.817220841045895,11.126902983393991,78.04976256047792,0.0,11.126902983393991,0.0,71.58,5.538925252383345,9.184952231746642,0.0,17.683955139141233,11.126902983393991,11.126902983393991,17.032643867773697,37.640460331288175,30.33183534230805,9.976383253582878,5.733667477162185,13.653066830197286,0.0,23.11099954398656,0.0,7.531984475110829,-0.42013466755439977,17.211221416411938,3.231780716878119,0.0,1.5977483516363387,0.09523809523809523,27,2,5,0,1,1,1,2,1,3,1,0,4,1,6,2,3,0,0,0,0,1,3.9556831566462907,4,2.918,101.24540000000003,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(CCCC#N)c2)N=C1N,7.3010302,13.209971389407716,13.209971389407716,0.013975706799479681,-2.937209822858966,0.7254480862206844,18.655172413793103,398.41300000000024,378.2530000000001,398.1554323200001,150,0,0.38703197338928996,-0.43484436512103664,0.43484436512103664,0.38703197338928996,1.2413793103448276,1.9655172413793103,2.5517241379310347,19.286680224036054,9.816106993871038,2.490598493518612,-2.264047396930892,2.3981531111433303,-2.407099889259668,6.084550352135631,-0.12878529429264624,2.934338053378689,2.0613147374503606,969.3915415653896,21.018297090128673,15.808889348901959,15.808889348901959,13.879083073745415,9.034150241454414,9.034150241454414,6.659508362732135,6.659508362732135,4.836098113026648,4.836098113026648,3.3851369356093706,3.3851369356093706,-3.4699999999999998,3168122.634767476,20.269054406717288,8.267766354987144,3.8963858789640606,166.7609098715493,10.470530430962235,5.749511833283905,11.49847982112718,0.0,5.907179729351506,6.611505086446101,9.694446914922299,4.992404732635669,14.042721650088126,0.0,36.39820241076966,41.66473185786623,13.4684936056032,6.069221312792274,18.31223023322151,11.866734298095341,5.261891554738487,4.899909730850478,10.726072209797854,31.412895207607477,7.04767198267719,65.22129102278387,0.0,11.818733146076179,10.470530430962235,8.78083009534964,5.749511833283905,0.0,30.425821098069108,16.754284059381177,11.33111286753076,29.531997720943007,53.52334128032855,0.0,0.0,0.0,91.71,12.150430338829446,13.575367279421462,0.0,17.616246131379246,30.389367852172022,5.563451491696996,36.213049987374106,6.06636706846161,18.19910120538483,15.798488999227992,10.995559031900672,29.312558167731886,0.0,18.959931642014524,8.742241221581047,6.609387056137373,-0.2875930054560094,15.327424122029221,1.8209172322391745,-2.937209822858966,1.5356767199150856,0.2857142857142857,29,2,6,0,1,1,1,2,0,2,1,0,5,1,8,1,7,0,0,0,0,0,5.778614002457279,3,3.164580000000001,103.23940000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
COCCC/C=C/c1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,7.3010302,13.293036244791818,13.293036244791818,0.0024121059043769044,-2.930482582411458,0.6160797926338855,18.806451612903224,429.46700000000016,404.2670000000001,429.1863981000001,164,0,0.38703197338928996,-0.43484436512103664,0.43484436512103664,0.38703197338928996,1.1935483870967742,1.935483870967742,2.5483870967741935,19.286681998436176,9.818602450072225,2.490476090831873,-2.262154981675164,2.3983134586101067,-2.406853758812059,6.085022135374812,-0.12878488680385744,2.986663024116181,1.9971115522580436,976.2869192177258,22.43251065250177,17.424624582245116,17.424624582245116,14.879083073745415,9.830616845968574,9.830616845968574,7.110322864076928,7.110322864076928,5.0712651087036855,5.0712651087036855,3.4940083513845352,3.4940083513845352,-3.2600000000000002,8448600.682707274,22.42576847812175,9.698609029710061,4.743434512690689,179.5221566161964,15.207393384762284,5.749511833283905,11.49847982112718,0.0,5.907179729351506,6.611505086446101,9.694446914922299,4.992404732635669,8.78083009534964,0.0,42.483875555975814,47.73109892632783,20.764351488467643,0.0,23.04909318702156,17.94275440492922,0.0,4.899909730850478,10.726072209797854,24.992073584681464,20.764351488467643,71.29731112961775,0.0,5.749511833283905,10.470530430962235,8.78083009534964,5.749511833283905,0.0,44.14250060385956,15.070325390255217,0.0,29.531997720943004,59.59936138716243,0.0,6.076020106833881,0.0,77.15,12.150430338829446,13.57536727942146,0.0,17.616246131379246,17.73378494790691,18.405094737549014,17.0326438677737,32.35657072933955,30.351141419052592,9.729267686435719,10.470530430962235,34.48881045458208,0.0,19.097818253274223,0.0,6.627783269239853,-0.24577339309371027,13.346284431855457,5.791174641445117,-2.242399562716353,3.2196352387466707,0.30434782608695654,31,2,6,0,1,1,1,2,0,2,1,0,5,1,8,1,9,0,0,0,0,0,7.0160890535515765,3,3.7581000000000024,114.83240000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(/C=C/CCO)c2)N=C1N,7.3010302,13.201954807775063,13.201954807775063,0.018204101861208244,-2.9397122356698198,0.746808395880053,19.275862068965516,401.4130000000002,380.2450000000001,401.1550979720001,152,0,0.38703197338928996,-0.43484436512103664,0.43484436512103664,0.38703197338928996,1.2413793103448276,1.9655172413793103,2.5517241379310347,19.286680724583228,9.81864664155706,2.490424300026545,-2.2621293367780306,2.39811257142107,-2.406854360305671,6.085010368608283,-0.12878491964628944,2.934338053378689,2.0949476433369956,944.4424344926838,21.018297090128673,15.756483106094663,15.756483106094663,13.879083073745415,8.949921186926735,8.949921186926735,6.487576991406888,6.487576991406888,4.647778695816002,4.647778695816002,3.223021919806033,3.223021919806033,-3.2599999999999993,3168122.634767476,20.473637978364348,8.400769625453895,3.973762921085724,166.4729609100923,15.577057825802939,5.749511833283905,11.49847982112718,0.0,5.907179729351506,6.611505086446101,9.694446914922299,4.992404732635669,8.78083009534964,0.0,42.483875555975814,41.310277303401826,13.654553947190108,0.0,23.418757628062217,17.94275440492922,0.0,4.899909730850478,10.726072209797854,18.571251961755458,13.654553947190108,71.29731112961775,0.0,5.749511833283905,10.470530430962235,8.78083009534964,5.749511833283905,0.0,42.139230457422734,10.333462436455168,0.0,23.111176098016998,59.59936138716243,0.0,6.076020106833881,0.0,88.15,12.150430338829446,13.575367279421462,0.0,24.223128095892164,17.547724606320003,5.563451491696996,36.213049987374106,12.13273413692322,24.284774350590983,9.729267686435719,10.84019487200289,29.305370380771368,0.0,18.932151187240024,8.940991221581047,6.402257606752782,-0.31158527365958744,13.018841072764683,4.166102649848939,-2.900751355184752,1.52995584321883,0.23809523809523808,29,3,6,0,1,1,1,2,0,2,1,0,5,2,8,1,7,0,0,0,0,0,5.930838484523535,3,2.7139000000000006,105.42520000000005,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)SC(NC(=O)C(CC(O)C1COCc2cccc(c2)C(C)NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(C)C)C(=O)NCc1ccccc1,7.3010302,13.913744370454424,13.913744370454424,0.017095642476222084,-3.766678988422824,0.15901663068877636,18.21818181818182,796.025,742.6009999999999,795.3335556559999,298,0,0.2528808228365423,-0.39087077021611566,0.39087077021611566,0.2528808228365423,0.9454545454545454,1.6,2.2181818181818183,32.233285097789086,9.869517494134456,2.334018435360434,-2.298803537319479,2.2526086251722557,-2.5056747943750093,8.006787084935498,-0.13096530928785446,3.135979818199226,1.6153199911778482,1925.1072483425594,40.44865403151729,32.36674404452376,33.99973720637921,25.920650314407805,18.25340194203056,21.044522602877123,14.46474704947532,18.164888895154192,9.315193849516975,11.66937239938817,6.020489821366558,7.444306791053273,-4.44,437019043674.7113,43.29009351778467,19.427327123475386,12.537185811710343,327.96552259911493,31.110544764666077,0.0,5.37387281296874,15.930470882759089,17.721539188054518,0.0,23.48336472758352,8.417796984328938,0.0,11.761884949391115,82.292252414917,54.15192054925384,35.88717544812732,43.34456743326503,37.43933606925698,51.10128129488828,0.0,21.267154416025324,11.835812092322787,83.00260488079975,24.215539121997747,100.61366228002433,0.0,0.0,25.572370407321557,5.687386274683562,0.0,11.761884949391115,79.83298448712435,37.50086684577677,11.835812092322787,84.4876802771557,72.79640482153933,0.0,0.0,0.0,183.23999999999998,57.224257246636455,32.70247311545693,0.0,53.52389861552447,6.544756405912575,27.251339649898625,37.00865813745314,0.0,89.21598961460764,21.267154416025324,4.736862953800049,32.00529514059464,1.3005913000339406,54.61499760116858,22.394364518641655,2.6343600892321044,-3.017002585674259,19.504060024006193,-0.36798415488031444,9.629243361989419,-2.447925295111954,0.45,55,5,13,0,1,1,4,3,0,3,5,4,9,5,15,1,13,0,0,0,0,5,15.291105599560803,4,4.125500000000003,214.82039999999947,0,1,1,0,0,0,0,0,0,0,4,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,3,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Cc1ccccc1-c1ccc2nc(N)c(CC(C)C(=O)NCc3cnccn3)cc2c1,7.3010302,12.55168141397315,12.55168141397315,0.05665642762053258,-0.25206308732553384,0.49862420203680313,11.935483870967742,411.50900000000007,386.30900000000014,411.20591042000007,156,0,0.22298746373160372,-0.3834506314098382,0.3834506314098382,0.22298746373160372,1.1290322580645162,1.967741935483871,2.7419354838709675,16.149623844478068,9.962728855041435,2.162471765069272,-2.1422734146364877,2.2821773755651362,-2.2996101739415615,5.870400583927218,-0.12416572938945673,2.784395166351744,1.530745176899179,1223.25277688531,21.79431797206756,17.669656138801972,17.669656138801972,15.008040390846979,10.287893086366275,10.287893086366275,7.774861883112135,7.774861883112135,5.417311378148291,5.417311378148291,3.6587152056288197,3.6587152056288197,-3.8,12336429.848231383,20.471874040612253,8.915277777777776,4.6896449704142,181.12712767324388,11.050456081168516,5.817862777835028,0.0,5.907179729351506,0.0,0.0,14.76249422596624,4.9839785209472085,0.0,0.0,37.255572541998674,53.79746599478945,23.69781740385234,23.952228689990374,4.794537184071822,22.627967439267593,0.0,20.268724166847957,5.917906046161393,26.813052428219834,5.733667477162185,83.94229824077456,0.0,11.126902983393991,11.050456081168516,5.817862777835028,0.0,0.0,20.85911529219313,17.760115212910407,12.841643245852017,23.74456817793308,67.12146726253211,0.0,22.02982791547505,0.0,93.78999999999999,0.0,4.794537184071822,0.0,11.8250857755129,18.783440806673614,27.72375591032351,11.126902983393991,18.59053071483923,31.189205473537065,51.457929640385025,5.733667477162185,0.0,0.0,25.30419090614313,3.9210006903719097,12.202950862518675,0.15398206581377538,16.544288195211962,5.3645034893505,4.3424171239233775,0.0,0.2,31,3,6,0,0,0,1,2,2,4,1,0,5,2,6,2,6,0,0,0,0,1,5.887498183991489,4,4.077420000000002,123.0751,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CN1C(=O)C(c2cccc(-c3cccnc3F)c2)(c2cnn(CCF)c2)N=C1N,7.3010302,14.20887936561728,14.20887936561728,0.0474101106491982,-1.4840363992819352,0.6690097281718566,18.93103448275862,396.4010000000001,378.25700000000006,396.15101563600007,148,0,0.2659609386909315,-0.3694042118827394,0.3694042118827394,0.2659609386909315,1.206896551724138,2.0344827586206895,2.7241379310344827,19.143726115661924,9.830824001239545,2.500060280175343,-2.24550009847463,2.400214742231683,-2.405731515941363,6.085030305760309,-0.128767928333996,3.2807096442802517,1.9056299696695094,1111.6106983067405,20.5956473593183,15.587961468251464,15.587961468251464,13.968399471222455,8.909174053248984,8.909174053248984,6.648224488890643,6.648224488890643,4.955121988932019,4.955121988932019,3.45653978583087,3.45653978583087,-3.6199999999999997,5426237.979575584,18.729847359975683,7.08179938149383,2.946130098347214,165.04393426135522,5.733667477162185,6.674590972274908,11.49847982112718,5.947697344197361,5.907179729351506,0.0,14.376249850067484,14.366798301257699,9.489096855975857,0.0,18.19910120538483,29.32600418877882,30.568262109297333,12.741599977525652,13.575367279421462,11.866734298095341,0.0,19.66437299524391,10.726072209797854,12.08368165829592,13.722262954952097,72.06333345320023,0.0,11.126902983393991,5.733667477162185,8.78083009534964,0.0,0.0,45.25337024829134,16.878218842367744,5.947697344197361,11.126902983393991,59.98113785824456,0.0,11.126902983393991,0.0,89.4,18.161213568855615,13.575367279421462,0.0,18.411490704007917,22.253805966787983,0.0,29.023071791899007,42.59504598238274,0.0,15.075065061883915,5.733667477162185,28.34867359307544,0.0,22.65841437444425,4.12612527997629,6.259082701868373,-0.9470767813936101,10.070265278096995,4.412169571753408,-0.5383065488953005,1.5273191977408247,0.2,29,2,7,0,1,1,1,1,2,3,1,0,6,1,9,3,5,0,0,0,0,1,4.573828325839643,4,2.084,103.00540000000004,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
